date,JP_trade_balance,Nikkei225,DXY,USDJPY,JP_10Y_yield,JP_CPI,US_interest_rate,BLK,BEN,FSI,AB,BRK-B,HTHIY,NTDOY
2014-06-04,-8173.0,15067.96,80.66,102.75,0.5934,98.0,0.1,239.52,36.94,0.59,10.88,127.23,71.61,2.92
2014-06-05,-8173.0,15079.37,80.37,102.41,0.5934,98.0,0.1,240.38,37.17,0.57,11.05,128.2,71.53,2.88
2014-06-06,-8173.0,15077.24,80.41,102.49,0.5934,98.0,0.1,243.51,37.53,0.54,11.2,128.65,70.9,2.87
2014-06-09,-8173.0,15124.0,80.65,102.53,0.5934,98.0,0.1,243.98,37.52,0.55,11.09,127.99,69.4,2.91
2014-06-10,-8173.0,14994.8,80.82,102.35,0.5934,98.0,0.1,244.08,37.62,0.63,11.05,128.25,68.87,2.89
2014-06-11,-8173.0,15069.48,80.79,102.07,0.5934,98.0,0.1,241.51,37.3,0.69,11.02,128.22,69.6,2.8
2014-06-12,-8173.0,14973.53,80.58,101.71,0.5934,98.0,0.1,239.52,37.15,0.69,10.87,127.28,68.93,2.79
2014-06-13,-8173.0,15097.84,80.58,102.05,0.5934,98.0,0.1,240.01,36.88,0.75,10.93,126.54,70.1,2.85
2014-06-16,-8173.0,14933.29,80.47,101.83,0.5934,98.0,0.1,239.95,36.7,0.77,10.9,126.15,70.6,2.93
2014-06-17,-8173.0,14975.97,80.63,102.16,0.5934,98.0,0.1,242.03,37.25,0.78,10.99,126.03,69.95,2.96
2014-06-18,-8173.0,15115.8,80.58,101.92,0.5934,98.0,0.1,248.08,38.57,0.77,11.1,127.17,69.84,3.04
2014-06-19,-8173.0,15361.16,80.32,101.94,0.5934,98.0,0.1,247.26,38.37,0.77,11.16,127.25,72.56,3.04
2014-06-20,-8173.0,15349.42,80.37,102.07,0.5934,98.0,0.1,246.68,38.49,0.73,10.99,126.74,72.66,3.07
2014-06-23,-8173.0,15369.28,80.27,101.93,0.5934,98.0,0.1,246.58,38.51,0.74,10.99,126.67,71.72,3.02
2014-06-24,-8173.0,15376.24,80.33,101.97,0.5934,98.0,0.1,245.29,38.1,0.74,10.74,126.78,71.7,3.02
2014-06-25,-8173.0,15266.61,80.22,101.86,0.5934,98.0,0.1,245.86,38.11,0.77,10.75,127.13,72.3,3.0
2014-06-26,-8173.0,15308.49,80.22,101.72,0.5934,98.0,0.1,244.48,38.17,0.77,10.98,127.1,72.63,2.98
2014-06-27,-8173.0,15095.0,80.04,101.41,0.5934,98.0,0.1,245.93,38.27,0.76,10.99,127.32,73.15,2.96
2014-06-30,-8173.0,15162.1,79.78,101.33,0.5934,98.0,0.1,247.88,38.43,0.75,11.15,126.56,73.39,2.99
2014-07-01,-9404.0,15326.2,79.82,101.53,0.5453,98.1,0.09,250.04,38.18,0.74,11.22,127.24,74.5,3.03
2014-07-02,-9404.0,15369.97,79.96,101.77,0.5453,98.1,0.09,249.64,38.22,0.77,11.28,127.73,73.79,3.07
2014-07-03,-9404.0,15348.29,80.21,102.19,0.5453,98.1,0.09,250.98,38.69,0.75,11.45,129.3,74.31,3.12
2014-07-07,-9404.0,15379.44,80.22,101.87,0.5453,98.1,0.09,249.11,38.34,0.75,11.36,128.7,75.38,3.14
2014-07-08,-9404.0,15314.41,80.18,101.57,0.5453,98.1,0.09,246.88,37.93,0.77,11.4,128.22,75.39,3.1
2014-07-09,-9404.0,15302.65,79.99,101.65,0.5453,98.1,0.09,248.94,38.23,0.76,11.35,128.75,76.23,3.12
2014-07-10,-9404.0,15216.47,80.13,101.35,0.5453,98.1,0.09,245.01,37.74,0.68,11.18,128.45,74.76,3.04
2014-07-11,-9404.0,15164.04,80.19,101.34,0.5453,98.1,0.09,246.49,37.94,0.66,11.55,128.63,74.59,3.01
2014-07-14,-9404.0,15296.82,80.19,101.54,0.5453,98.1,0.09,250.72,38.1,0.67,11.75,128.98,74.98,3.07
2014-07-15,-9404.0,15395.16,80.39,101.69,0.5453,98.1,0.09,251.09,38.18,0.65,11.82,128.49,75.76,3.08
2014-07-16,-9404.0,15379.3,80.56,101.68,0.5453,98.1,0.09,252.2,38.35,0.73,11.9,128.11,75.97,3.1
2014-07-17,-9404.0,15370.26,80.51,101.17,0.5453,98.1,0.09,246.48,37.69,0.72,11.8,126.52,74.55,3.07
2014-07-18,-9404.0,15215.71,80.52,101.35,0.5453,98.1,0.09,248.86,38.25,0.72,11.96,128.28,75.13,3.11
2014-07-22,-9404.0,15343.0,80.78,101.47,0.5453,98.1,0.09,247.46,38.51,1.09,11.85,128.42,76.05,3.18
2014-07-24,-9404.0,15284.0,80.87,101.81,0.5453,98.1,0.09,246.14,38.35,0.96,11.84,128.35,77.06,3.1
2014-07-25,-9404.0,15458.0,81.03,101.85,0.5453,98.1,0.09,244.24,38.03,0.94,11.61,127.55,77.73,3.12
2014-07-28,-9404.0,15529.4,81.03,101.86,0.5453,98.1,0.09,245.42,38.15,1.23,11.51,128.37,79.58,3.04
2014-07-29,-9404.0,15618.0,81.21,102.12,0.5453,98.1,0.09,243.96,37.94,0.99,11.35,127.36,80.25,3.02
2014-07-30,-9404.0,15646.0,81.43,102.79,0.5453,98.1,0.09,244.17,37.26,1.17,11.33,127.74,80.39,2.87
2014-07-31,-9404.0,15620.77,81.46,102.79,0.5453,98.1,0.09,236.35,35.98,1.25,11.26,125.43,79.11,2.77
2014-08-01,-9258.0,15523.11,81.3,102.6,0.509,98.3,0.09,235.36,35.66,1.24,11.14,125.83,75.83,2.75
2014-08-04,-9258.0,15474.5,81.33,102.58,0.509,98.3,0.09,236.84,35.86,1.16,11.4,129.72,76.92,2.74
2014-08-05,-9258.0,15320.0,81.53,102.59,0.509,98.3,0.09,233.53,35.33,1.14,11.2,127.99,74.9,2.69
2014-08-06,-9258.0,15159.79,81.44,102.1,0.509,98.3,0.09,235.8,36.02,1.06,11.34,129.11,74.31,2.69
2014-08-07,-9258.0,15232.37,81.52,102.09,0.509,98.3,0.09,234.98,35.56,1.09,11.23,128.95,73.33,2.68
2014-08-08,-9258.0,14778.37,81.39,102.03,0.509,98.3,0.09,238.73,36.06,1.11,11.16,130.9,73.72,2.67
2014-08-11,-9258.0,15130.52,81.47,102.19,0.509,98.3,0.09,239.23,36.18,1.13,11.08,131.95,74.66,2.69
2014-08-12,-9258.0,15161.31,81.5,102.26,0.509,98.3,0.09,241.12,36.08,1.11,11.02,133.06,74.7,2.66
2014-08-13,-9258.0,15213.63,81.6,102.42,0.509,98.3,0.09,242.76,36.14,1.09,11.23,133.08,76.29,2.68
2014-08-14,-9258.0,15314.57,81.59,102.46,0.509,98.3,0.09,244.1,36.45,1.05,11.2,135.3,75.99,2.69
2014-08-15,-9258.0,15318.34,81.42,102.37,0.509,98.3,0.09,244.4,36.41,1.12,11.18,134.34,75.5,2.76
2014-08-18,-9258.0,15322.6,81.58,102.58,0.509,98.3,0.09,247.98,36.72,1.38,11.32,135.03,76.16,2.87
2014-08-19,-9258.0,15449.79,81.88,102.91,0.509,98.3,0.09,249.39,36.75,1.54,11.48,134.9,76.52,2.84
2014-08-20,-9258.0,15454.45,82.23,103.76,0.509,98.3,0.09,251.85,36.97,1.59,11.73,134.91,75.4,2.8
2014-08-21,-9258.0,15586.2,82.15,103.85,0.509,98.3,0.09,253.07,37.33,1.61,11.85,136.81,75.33,2.8
2014-08-22,-9258.0,15539.19,82.34,103.94,0.509,98.3,0.09,252.84,37.01,1.57,11.74,135.75,74.74,2.79
2014-08-25,-9258.0,15613.25,82.55,104.06,0.509,98.3,0.09,258.24,37.46,1.46,12.01,136.23,75.55,2.81
2014-08-26,-9258.0,15521.22,82.65,104.07,0.509,98.3,0.09,260.97,37.62,1.45,12.02,136.25,75.54,2.78
2014-08-27,-9258.0,15534.82,82.43,103.88,0.509,98.3,0.09,258.7,37.56,1.42,11.94,136.52,75.61,2.77
2014-08-28,-9258.0,15459.86,82.48,103.72,0.509,98.3,0.09,256.53,37.34,1.45,11.94,136.11,75.15,2.74
2014-08-29,-9258.0,15424.59,82.75,104.07,0.509,98.3,0.09,257.85,37.56,1.52,12.12,137.25,75.95,2.78
2014-09-02,-8970.0,15668.6,82.99,105.09,0.527,98.5,0.09,256.52,37.61,1.52,12.06,137.96,77.03,2.86
2014-09-03,-8970.0,15728.35,82.87,104.8,0.527,98.5,0.09,258.38,37.54,1.42,11.93,137.73,77.08,2.83
2014-09-04,-8970.0,15676.18,83.82,105.26,0.527,98.5,0.09,258.79,37.55,1.45,11.78,137.95,76.3,2.83
2014-09-05,-8970.0,15668.68,83.74,105.09,0.527,98.5,0.09,259.57,37.76,1.39,11.79,138.07,76.3,2.83
2014-09-09,-8970.0,15749.15,84.28,106.21,0.527,98.5,0.09,256.22,37.09,1.35,11.74,136.89,75.38,2.75
2014-09-10,-8970.0,15788.78,84.28,106.85,0.527,98.5,0.09,257.33,36.95,1.35,11.85,137.72,76.82,2.8
2014-09-11,-8970.0,15909.2,84.3,107.1,0.527,98.5,0.09,256.27,37.07,1.35,11.89,137.92,76.2,2.79
2014-09-12,-8970.0,15948.29,84.24,107.36,0.527,98.5,0.09,256.71,36.85,1.29,12.05,137.09,76.1,2.76
2014-09-16,-8970.0,15911.53,84.07,107.13,0.527,98.5,0.09,256.01,36.99,1.42,12.01,138.69,76.76,2.83
2014-09-17,-8970.0,15888.67,84.35,108.37,0.527,98.5,0.09,257.23,37.09,1.44,12.01,139.61,75.54,2.78
2014-09-18,-8970.0,16067.57,84.32,108.69,0.527,98.5,0.09,260.25,37.66,1.29,12.11,141.28,76.88,2.81
2014-09-19,-8970.0,16321.17,84.74,109.05,0.527,98.5,0.09,258.8,37.09,1.16,12.04,140.56,76.13,2.79
2014-09-22,-8970.0,16205.9,84.75,108.83,0.527,98.5,0.09,255.57,36.59,1.14,11.87,139.26,76.36,2.82
2014-09-24,-8970.0,16167.45,85.04,109.05,0.527,98.5,0.09,256.66,36.87,1.2,11.88,139.95,77.44,2.76
2014-09-25,-8970.0,16374.14,85.2,108.76,0.527,98.5,0.09,250.82,36.18,1.23,11.44,137.09,77.34,2.75
2014-09-26,-8970.0,16229.86,85.64,109.29,0.527,98.5,0.09,261.39,36.63,1.15,11.71,138.68,78.54,2.76
2014-09-29,-8970.0,16310.64,85.59,109.49,0.527,98.5,0.09,257.94,36.49,1.19,11.64,138.33,77.76,2.72
2014-09-30,-8970.0,16173.52,85.94,109.65,0.527,98.5,0.09,256.13,36.37,1.15,11.4,138.14,76.5,2.72
2014-10-01,-6864.0,16082.25,85.97,108.89,0.449,98.2,0.09,252.16,36.07,1.08,11.2,136.62,76.18,2.67
2014-10-02,-6864.0,15661.99,85.6,108.43,0.449,98.2,0.09,252.44,36.33,1.0,11.2,137.64,74.45,2.63
2014-10-03,-6864.0,15708.65,86.69,109.77,0.449,98.2,0.09,255.16,36.4,1.03,11.42,139.5,75.38,2.62
2014-10-14,-6864.0,14936.51,85.82,107.06,0.449,98.2,0.09,239.29,33.8,0.97,10.33,137.39,70.46,2.57
2014-10-15,-6864.0,15073.52,85.15,105.92,0.449,98.2,0.09,242.12,33.65,1.0,10.06,135.64,70.08,2.56
2014-10-16,-6864.0,14738.38,84.96,106.33,0.449,98.2,0.09,242.37,33.91,0.92,10.36,134.7,70.43,2.52
2014-10-17,-6864.0,14532.51,85.11,106.9,0.449,98.2,0.09,246.27,34.44,0.97,10.64,137.09,70.96,2.53
2014-10-20,-6864.0,15111.23,84.95,106.95,0.449,98.2,0.09,244.28,34.56,1.04,10.99,137.23,72.36,2.56
2014-10-21,-6864.0,14804.28,85.3,107.0,0.449,98.2,0.09,248.98,35.25,1.12,11.41,138.97,71.86,2.59
2014-10-22,-6864.0,15195.77,85.74,107.15,0.449,98.2,0.09,246.42,34.71,1.05,11.2,137.65,72.02,2.6
2014-10-23,-6864.0,15138.96,85.84,108.27,0.449,98.2,0.09,251.26,35.22,1.06,11.17,138.68,74.42,2.6
2014-10-24,-6864.0,15291.64,85.73,108.16,0.449,98.2,0.09,253.43,35.57,1.0,11.43,139.4,75.05,2.54
2014-10-27,-6864.0,15388.72,85.5,107.81,0.449,98.2,0.09,253.37,35.9,0.95,11.32,139.53,74.39,2.58
2014-10-28,-6864.0,15329.91,85.41,108.16,0.449,98.2,0.09,256.95,36.2,1.02,11.73,140.46,74.5,2.58
2014-10-29,-6864.0,15553.91,85.95,108.9,0.449,98.2,0.09,258.99,36.21,1.0,11.59,139.99,75.25,2.76
2014-10-30,-6864.0,15658.2,86.15,109.22,0.449,98.2,0.09,259.96,36.49,1.0,11.66,139.54,76.1,2.59
2014-10-31,-6864.0,16413.76,86.92,112.34,0.449,98.2,0.09,266.1,37.03,1.02,11.86,140.16,79.6,2.73
2014-11-04,-7735.0,16862.47,86.98,113.61,0.476,97.9,0.09,266.43,37.08,1.14,11.65,142.18,77.8,2.69
2014-11-05,-7735.0,16937.32,87.44,114.66,0.476,97.9,0.09,268.55,37.21,1.1,11.65,142.92,77.58,2.7
2014-11-06,-7735.0,16792.48,88.01,115.21,0.476,97.9,0.09,271.19,37.5,1.08,11.48,143.29,76.76,2.65
2014-11-07,-7735.0,16880.38,87.64,114.62,0.476,97.9,0.09,274.19,37.95,1.04,11.71,143.61,76.43,2.63
2014-11-10,-7735.0,16780.53,87.81,114.86,0.476,97.9,0.09,273.59,37.67,1.02,11.75,145.05,76.44,2.63
2014-11-11,-7735.0,17124.11,87.53,115.8,0.476,97.9,0.09,273.97,37.95,0.99,11.77,144.95,76.66,2.68
2014-11-12,-7735.0,17197.0,87.82,115.47,0.476,97.9,0.09,272.96,37.94,1.04,11.86,145.52,75.41,2.71
2014-11-13,-7735.0,17393.0,87.67,115.77,0.476,97.9,0.09,271.93,37.83,1.01,12.04,146.29,75.75,2.7
2014-11-14,-7735.0,17490.83,87.53,116.29,0.476,97.9,0.09,271.25,37.55,1.24,11.71,145.52,76.25,2.75
2014-11-17,-7735.0,16973.8,87.93,116.63,0.476,97.9,0.09,270.68,37.44,1.14,11.71,145.37,74.8,2.72
2014-11-18,-7735.0,17344.06,87.58,116.85,0.476,97.9,0.09,271.43,37.55,1.05,11.62,145.81,76.11,2.78
2014-11-19,-7735.0,17288.75,87.65,117.97,0.476,97.9,0.09,270.2,37.57,1.04,11.54,145.65,76.11,2.73
2014-11-20,-7735.0,17300.86,87.59,118.23,0.476,97.9,0.09,271.12,37.67,1.04,11.77,145.72,75.3,2.72
2014-11-21,-7735.0,17357.51,88.31,117.82,0.476,97.9,0.09,277.65,37.95,1.01,11.91,146.7,75.85,2.76
2014-11-25,-7735.0,17407.62,87.92,117.97,0.476,97.9,0.09,278.52,38.04,1.03,12.15,147.81,77.47,2.8
2014-11-26,-7735.0,17383.58,87.61,117.74,0.476,97.9,0.09,278.98,37.99,0.98,12.14,148.19,77.03,2.89
2014-11-28,-7735.0,17459.85,88.36,118.62,0.476,97.9,0.09,280.12,37.87,0.92,11.97,148.69,77.32,2.9
2014-12-01,-5579.0,17590.1,87.95,118.4,0.326,97.9,0.12,278.46,38.0,0.94,11.79,148.52,77.64,2.96
2014-12-02,-5579.0,17663.22,88.65,119.22,0.326,97.9,0.12,279.09,38.37,0.97,11.75,149.87,77.67,2.91
2014-12-03,-5579.0,17720.43,88.96,119.79,0.326,97.9,0.12,279.92,38.65,0.96,11.88,149.73,77.1,2.95
2014-12-04,-5579.0,17887.21,88.7,119.8,0.326,97.9,0.12,282.91,38.6,1.01,11.65,150.05,77.61,2.91
2014-12-05,-5579.0,17920.45,89.33,121.5,0.326,97.9,0.12,285.81,38.83,1.0,11.58,150.68,77.27,2.88
2014-12-08,-5579.0,17935.64,89.04,120.7,0.326,97.9,0.12,285.21,39.18,1.01,11.18,151.94,76.33,2.83
2014-12-09,-5579.0,17813.38,88.69,119.7,0.326,97.9,0.12,284.51,38.57,1.02,11.21,150.46,75.43,2.81
2014-12-10,-5579.0,17412.58,88.27,117.822,0.326,97.9,0.12,280.02,37.62,0.99,10.97,149.08,73.93,2.83
2014-12-11,-5579.0,17257.4,88.66,118.65,0.326,97.9,0.12,277.52,37.55,0.97,11.25,150.13,75.62,2.8
2014-12-12,-5579.0,17371.58,88.36,118.8,0.326,97.9,0.12,267.37,35.94,0.93,10.81,146.46,74.61,2.75
2014-12-15,-5579.0,17099.4,88.46,117.82,0.326,97.9,0.12,266.22,35.61,0.95,10.77,146.12,72.91,2.71
2014-12-16,-5579.0,16755.32,88.13,116.41,0.326,97.9,0.12,264.27,35.53,0.94,10.63,145.28,73.4,2.66
2014-12-17,-5579.0,16819.73,89.13,118.64,0.326,97.9,0.12,273.36,36.39,0.98,10.96,148.45,74.29,2.65
2014-12-18,-5579.0,17210.05,89.24,118.83,0.326,97.9,0.12,281.45,37.35,0.97,11.14,152.67,74.59,2.69
2014-12-19,-5579.0,17621.4,89.6,119.53,0.326,97.9,0.12,282.48,37.75,0.94,11.09,151.56,76.07,2.65
2014-12-22,-5579.0,17635.14,89.77,120.04,0.326,97.9,0.12,283.28,37.8,0.94,11.07,151.9,75.86,2.64
2014-12-24,-5579.0,17854.23,89.97,120.49,0.326,97.9,0.12,285.24,37.95,0.93,11.48,151.54,76.34,2.66
2014-12-26,-5579.0,17818.96,90.03,120.36,0.326,97.9,0.12,285.21,38.05,0.94,11.55,151.35,77.34,2.67
2014-12-29,-5579.0,17729.84,90.19,120.67,0.326,97.9,0.12,285.07,38.03,0.94,11.48,152.05,76.43,2.62
2014-12-30,-5579.0,17450.77,89.99,119.48,0.326,97.9,0.12,283.99,37.74,0.99,11.57,152.09,74.62,2.6
2015-01-05,-9814.0,17408.71,91.38,119.64,0.288,97.8,0.11,272.55,36.14,1.0,11.24,147.0,73.95,2.54
2015-01-06,-9814.0,16883.19,91.5,118.39,0.288,97.8,0.11,268.32,35.43,1.01,10.98,146.84,72.83,2.47
2015-01-07,-9814.0,16885.33,91.89,119.26,0.288,97.8,0.11,274.0,35.9,1.01,11.1,148.88,73.75,2.5
2015-01-08,-9814.0,17167.1,92.37,119.66,0.288,97.8,0.11,277.2,36.37,0.99,11.37,151.37,74.01,2.56
2015-01-09,-9814.0,17197.73,91.94,118.5,0.288,97.8,0.11,273.91,36.29,0.98,11.42,149.47,73.45,2.54
2015-01-13,-9814.0,17087.71,92.31,117.93,0.288,97.8,0.11,272.93,35.2,0.99,11.49,148.63,74.6,2.58
2015-01-14,-9814.0,16795.96,92.16,117.33,0.288,97.8,0.11,271.18,34.68,0.99,11.41,147.82,74.49,2.49
2015-01-15,-9814.0,17109.0,92.35,116.17,0.288,97.8,0.11,268.59,34.35,1.01,11.31,147.58,74.32,2.56
2015-01-16,-9814.0,16864.16,92.52,117.62,0.288,97.8,0.11,273.0,34.89,1.17,11.47,149.21,75.95,2.57
2015-01-20,-9814.0,17366.3,93.05,118.81,0.288,97.8,0.11,271.84,34.75,1.18,11.58,148.63,75.45,2.56
2015-01-21,-9814.0,17280.48,92.9,117.96,0.288,97.8,0.11,274.12,35.08,1.17,11.71,147.18,75.6,2.57
2015-01-22,-9814.0,17329.02,94.08,118.49,0.288,97.8,0.11,282.98,36.52,1.23,11.88,150.15,75.77,2.56
2015-01-23,-9814.0,17511.75,94.76,117.77,0.288,97.8,0.11,278.53,35.91,1.34,11.77,149.12,76.33,2.53
2015-01-26,-9814.0,17468.52,94.8,118.46,0.288,97.8,0.11,280.31,36.5,1.36,11.64,149.7,78.53,2.56
2015-01-27,-9814.0,17768.3,94.02,117.87,0.288,97.8,0.11,275.68,35.88,1.19,11.5,147.65,77.55,2.58
2015-01-28,-9814.0,17795.73,94.47,117.54,0.288,97.8,0.11,270.62,35.14,1.3,11.21,144.78,76.89,2.48
2015-01-29,-9814.0,17606.22,94.78,118.29,0.288,97.8,0.11,272.11,35.47,1.22,11.07,146.29,76.89,2.38
2015-01-30,-9814.0,17674.39,94.8,117.53,0.288,97.8,0.11,267.07,34.71,1.14,10.77,143.91,75.38,2.41
2015-02-02,-3588.0,17558.04,94.5,117.59,0.378,97.6,0.11,272.66,35.24,1.12,10.87,146.73,74.93,2.44
2015-02-03,-3588.0,17335.85,93.6,117.57,0.378,97.6,0.11,276.83,36.09,1.09,10.81,148.29,74.8,2.42
2015-02-04,-3588.0,17678.74,93.99,117.28,0.378,97.6,0.11,275.13,35.66,1.14,11.02,147.53,71.11,2.41
2015-02-05,-3588.0,17504.62,93.57,117.53,0.378,97.6,0.11,281.43,36.01,1.09,11.14,149.67,67.11,2.42
2015-02-06,-3588.0,17648.5,94.7,119.14,0.378,97.6,0.11,284.26,36.03,1.04,11.27,150.18,66.62,2.49
2015-02-09,-3588.0,17711.93,94.45,118.63,0.378,97.6,0.11,283.04,35.73,1.09,11.07,149.13,66.82,2.45
2015-02-10,-3588.0,17652.68,94.76,119.43,0.378,97.6,0.11,290.73,36.07,1.06,11.06,149.92,66.97,2.48
2015-02-12,-3588.0,17979.72,94.09,119.1,0.378,97.6,0.11,294.03,36.16,1.06,11.91,149.79,66.58,2.48
2015-02-13,-3588.0,17913.36,94.2,118.8,0.378,97.6,0.11,294.94,36.31,1.05,12.12,148.34,66.7,2.48
2015-02-24,-3588.0,18603.48,94.49,118.98,0.378,97.6,0.11,296.56,36.27,1.03,12.39,148.95,69.43,2.55
2015-02-25,-3588.0,18585.2,94.21,118.86,0.378,97.6,0.11,294.84,36.53,1.07,12.5,148.78,68.75,2.57
2015-02-26,-3588.0,18785.79,95.29,119.42,0.378,97.6,0.11,294.14,36.73,1.05,12.92,148.34,69.0,2.6
2015-03-02,1856.0,18826.88,95.46,120.13,0.2059,97.9,0.11,295.24,36.65,1.01,13.21,147.08,67.36,2.7
2015-03-03,1856.0,18616.65,95.38,119.73,0.2059,97.9,0.11,293.07,36.27,1.02,13.15,145.93,66.83,2.7
2015-03-04,1856.0,18703.6,95.97,119.69,0.2059,97.9,0.11,291.23,35.92,1.04,12.98,144.92,67.29,2.7
2015-03-05,1856.0,18751.84,96.38,120.13,0.2059,97.9,0.11,291.86,36.42,1.04,13.01,146.06,67.75,2.82
2015-03-06,1856.0,18971.0,97.62,120.84,0.2059,97.9,0.11,288.33,35.74,1.04,12.9,145.28,66.51,2.85
2015-03-09,1856.0,18790.55,97.59,121.15,0.2059,97.9,0.11,287.64,35.9,1.05,12.84,146.13,66.36,2.85
2015-03-10,1856.0,18665.11,98.62,121.13,0.2059,97.9,0.11,281.01,34.75,1.05,12.77,143.19,65.56,2.76
2015-03-11,1856.0,18723.52,99.8,121.45,0.2059,97.9,0.11,282.76,34.89,1.13,12.87,143.44,65.69,2.73
2015-03-12,1856.0,18991.11,99.44,121.29,0.2059,97.9,0.11,290.89,35.78,1.14,12.86,145.67,66.46,2.79
2015-03-13,1856.0,19254.25,100.33,121.42,0.2059,97.9,0.11,290.12,35.38,1.14,12.97,143.97,66.56,2.81
2015-03-16,1856.0,19246.06,99.6,121.34,0.2059,97.9,0.11,295.12,35.97,1.23,13.42,145.98,66.75,2.86
2015-03-17,1856.0,19437.0,99.59,121.37,0.2059,97.9,0.11,295.27,35.49,1.15,13.3,144.75,68.71,3.64
2015-03-18,1856.0,19544.48,98.55,120.11,0.2059,97.9,0.11,298.03,35.9,1.11,13.83,146.0,68.85,4.43
2015-03-19,1856.0,19476.56,99.26,120.76,0.2059,97.9,0.11,291.86,35.47,1.1,13.87,144.88,68.56,3.92
2015-03-20,1856.0,19560.22,97.91,120.07,0.2059,97.9,0.11,298.72,35.94,1.16,14.08,145.53,69.6,3.74
2015-03-23,1856.0,19754.36,97.03,119.73,0.2059,97.9,0.11,295.32,36.17,1.21,13.89,145.56,69.85,3.84
2015-03-24,1856.0,19713.45,97.19,119.75,0.2059,97.9,0.11,291.19,35.56,1.22,13.65,144.29,70.05,3.73
2015-03-25,1856.0,19746.2,96.98,119.49,0.2059,97.9,0.11,287.11,34.83,1.15,13.71,143.56,69.79,3.84
2015-03-26,1856.0,19471.12,97.44,119.19,0.2059,97.9,0.11,285.71,34.86,1.13,13.74,143.03,69.3,3.73
2015-03-27,1856.0,19285.63,97.29,119.14,0.2059,97.9,0.11,285.3,34.51,1.15,13.85,143.89,70.1,3.82
2015-03-30,1856.0,19411.4,97.98,120.07,0.2059,97.9,0.11,290.41,34.97,1.15,14.05,145.98,69.77,3.78
2015-03-31,1856.0,19206.99,98.36,120.13,0.2059,97.9,0.11,288.62,34.67,1.15,14.06,144.32,68.57,3.69
2015-04-01,-488.0,19034.84,98.19,119.75,0.3318,98.4,0.12,286.04,34.7,1.18,14.08,143.45,68.39,3.74
2015-04-02,-488.0,19312.79,97.44,119.72,0.3318,98.4,0.12,289.06,34.85,1.11,14.07,143.56,69.61,3.67
2015-04-07,-488.0,19640.54,97.83,120.27,0.3318,98.4,0.12,290.82,34.79,1.24,13.81,143.06,69.2,3.99
2015-04-08,-488.0,19789.81,97.94,120.13,0.3318,98.4,0.12,291.68,35.0,1.24,14.04,143.28,68.7,3.96
2015-04-09,-488.0,19937.72,99.16,120.58,0.3318,98.4,0.12,293.11,35.22,1.33,14.14,143.65,67.86,3.92
2015-04-10,-488.0,19907.63,99.34,120.2,0.3318,98.4,0.12,291.47,34.95,1.31,14.26,143.5,67.52,3.95
2015-04-13,-488.0,19905.46,99.49,120.12,0.3318,98.4,0.12,291.66,35.07,1.44,14.25,143.46,66.99,4.07
2015-04-14,-488.0,19908.68,98.73,119.39,0.3318,98.4,0.12,294.79,35.31,1.46,14.45,142.75,67.84,4.05
2015-04-15,-488.0,19869.76,98.32,119.14,0.3318,98.4,0.12,297.16,35.46,1.39,14.48,142.71,67.6,4.17
2015-04-16,-488.0,19885.77,97.42,119.01,0.3318,98.4,0.12,293.62,35.56,1.38,14.51,142.1,67.62,4.32
2015-04-17,-488.0,19652.88,97.52,118.92,0.3318,98.4,0.12,288.28,34.58,1.35,14.26,140.7,66.39,4.25
2015-04-20,-488.0,19634.49,97.94,119.19,0.3318,98.4,0.12,291.68,34.61,1.33,14.38,142.09,67.01,4.27
2015-04-21,-488.0,19909.09,98.0,119.67,0.3318,98.4,0.12,289.95,34.64,1.28,14.24,141.14,67.69,4.34
2015-04-22,-488.0,20133.9,97.93,119.91,0.3318,98.4,0.12,291.52,34.78,1.31,14.29,141.99,69.88,4.38
2015-04-23,-488.0,20187.65,97.28,119.58,0.3318,98.4,0.12,293.43,35.05,1.29,14.45,142.43,70.02,4.25
2015-04-24,-488.0,20020.04,96.92,118.98,0.3318,98.4,0.12,294.26,34.99,1.28,14.43,142.09,70.2,4.37
2015-04-27,-488.0,19983.0,96.77,119.04,0.3318,98.4,0.12,293.4,35.08,1.28,14.25,141.09,70.61,4.31
2015-04-28,-488.0,20058.95,96.09,118.87,0.3318,98.4,0.12,298.1,35.21,1.3,14.28,142.52,70.04,4.45
2015-04-30,-488.0,19520.01,94.6,119.38,0.3318,98.4,0.12,287.12,34.83,1.27,14.28,141.21,67.9,4.21
2015-05-07,-1782.0,19291.99,94.64,119.74,0.418,98.7,0.12,288.5,34.96,1.2,14.47,145.31,68.03,4.43
2015-05-08,-1782.0,19379.19,94.79,119.87,0.418,98.7,0.12,291.94,35.33,1.18,14.4,148.31,69.62,4.48
2015-05-11,-1782.0,19620.91,95.01,120.08,0.418,98.7,0.12,290.15,35.02,1.21,14.09,146.17,68.68,4.29
2015-05-12,-1782.0,19624.84,94.53,119.87,0.418,98.7,0.12,288.09,34.82,1.2,14.12,144.79,68.25,4.32
2015-05-13,-1782.0,19764.72,93.62,119.16,0.418,98.7,0.12,288.06,34.83,1.23,14.0,144.26,69.48,4.62
2015-05-14,-1782.0,19570.24,93.46,119.17,0.418,98.7,0.12,293.06,35.22,1.23,14.2,145.78,71.58,4.73
2015-05-15,-1782.0,19732.92,93.14,119.27,0.418,98.7,0.12,292.57,34.99,1.24,14.2,145.26,70.89,4.78
